Unique ID,Country IDs,Country Names,Age,Industry,Years of Experience,Job Title,Education,Knows English,Number of Connections,Endorsements,Profile Picture,Volunteer Experience,WFH,Company Type,Company Size,YOE in Current Company,Received Promotion,Number of People Under,Salary
737,4,Canada,35,Finance,11,Marketing Associate,Bachelor,1,58,1,1,1,1,Public,10,1,0,0,60159.64
738,1,USA,24,Retail,7,Marketing Associate,Bachelor,1,95,4,1,0,0,Public,1000,0,1,0,73074.02
739,1,USA,25,Others,5,Product Manager,PhD,1,680,58,1,0,0,Non-profit,1000,2,1,32,300316.7
740,2,UK,24,Others,13,Professor,Bachelor,1,46,1,1,0,0,Non-profit,1000,4,1,4,69926.21
741,5,Australia,23,Healthcare,2,Business Analyst,Bachelor,1,701,58,0,1,0,Private,100,1,1,0,159860.5
742,5,Australia,24,Tech,14,Business Analyst,Bachelor,1,219,11,0,0,1,Public,1000,9,0,0,122162.7
743,1,USA,29,Manufacturing,0,Professor,Bachelor,1,41,0,1,0,1,Non-profit,100,0,1,33,84054.15
744,1,USA,27,Tech,0,Business Analyst,Master,1,476,18,0,1,0,Private,1000,0,1,0,121568.2
745,1,USA,27,Manufacturing,12,Product Manager,PhD,1,875,78,0,1,1,Government,10000,8,1,23,420052.6
746,2,UK,34,Others,29,Sales Associate,Bachelor,1,67,5,0,0,1,Government,100,12,0,0,91707.9
747,2,UK,28,Others,19,Professor,Bachelor,1,39,2,1,1,0,Private,10,0,0,49,97952.67
748,2,UK,32,Others,10,Business Analyst,Bachelor,1,491,36,0,1,1,Startup,10000,0,0,0,139922.5
749,5,Australia,26,Finance,10,Product Manager,Bachelor,1,888,40,1,0,1,Non-profit,10000,2,0,39,242935.4
750,2,UK,29,Healthcare,23,Data Scientist,Master,1,956,90,0,0,1,Private,1000,2,0,0,245774.9
751,5,Australia,33,Healthcare,9,Marketing Associate,Bachelor,1,24,0,0,1,1,Government,100,1,1,0,66565.28
752,1,USA,23,Others,19,Marketing Associate,Bachelor,1,33,0,1,0,1,Private,10000,16,0,0,98947.9
753,5,Australia,25,Others,17,Software Engineer,PhD,1,534,33,1,0,1,Private,100,11,1,0,221984
754,4,Canada,23,Healthcare,19,Sales Associate,Bachelor,1,80,4,1,1,1,Public,10000,12,0,0,82277.58
755,3,India,30,Education,22,Marketing Associate,Bachelor,0,73,0,0,0,0,Private,100,21,1,0,55547.09
756,1,USA,30,Tech,23,Business Analyst,Bachelor,1,128,0,1,1,0,Private,1000,22,1,0,137093.3
757,4,Canada,24,Manufacturing,20,Product Manager,PhD,1,946,8,0,0,1,Government,100,5,1,20,215482.2
758,3,India,27,Education,13,Sales Associate,Bachelor,0,30,0,1,1,0,Public,10,5,1,0,38324.66
759,4,Canada,32,Others,18,Data Scientist,Master,1,529,1,0,0,1,Private,100,9,1,0,106385.4
760,3,India,31,Finance,26,Doctor,Bachelor,0,74,0,0,0,0,Non-profit,10,8,0,0,46937.88
761,3,India,34,Finance,16,Software Engineer,Master,0,673,23,0,1,1,Non-profit,1000,4,1,0,76135.15
762,2,UK,23,Retail,18,Professor,Bachelor,1,70,5,0,0,0,Startup,10000,3,1,16,102867.6
763,4,Canada,26,Retail,1,Marketing Associate,Bachelor,1,40,3,1,1,1,Public,100,0,0,0,53757.36
764,4,Canada,33,Education,15,Marketing Associate,Bachelor,1,70,5,0,0,1,Public,100,7,1,0,73344.46
765,1,USA,27,Others,0,Sales Associate,Bachelor,1,85,5,1,0,1,Public,100,0,0,0,67854.28
766,5,Australia,33,Retail,14,Doctor,Bachelor,1,24,1,0,1,0,Startup,10,5,1,0,91540.91
767,4,Canada,29,Manufacturing,9,Marketing Associate,Bachelor,1,49,0,1,1,1,Startup,10,3,1,0,72824.35
768,4,Canada,24,Finance,6,Software Engineer,PhD,1,115,8,0,1,0,Government,10,2,1,0,86888.35
769,1,USA,26,Retail,19,Business Analyst,PhD,1,239,9,0,1,1,Private,100,11,1,0,151731.2
770,1,USA,26,Retail,15,Professor,Bachelor,1,46,2,1,1,0,Government,100,4,1,40,110839.8
771,2,UK,25,Retail,3,Sales Associate,Bachelor,1,24,1,0,1,0,Government,100,2,1,0,57547.55
772,5,Australia,27,Tech,6,Product Manager,Master,1,694,16,0,0,1,Public,10,0,1,31,179976
773,5,Australia,27,Finance,22,Software Engineer,Master,1,316,10,0,0,0,Startup,10000,6,0,0,139750.5
774,2,UK,33,Manufacturing,15,Marketing Associate,Bachelor,1,87,1,0,1,0,Non-profit,10000,11,0,0,78443.59
775,1,USA,27,Retail,21,Sales Associate,Bachelor,1,98,4,0,0,1,Startup,10,20,1,0,140744.6
776,1,USA,32,Tech,19,Business Analyst,Master,1,617,26,1,1,0,Startup,10,10,1,0,240244.6
777,1,USA,28,Education,10,Marketing Associate,Bachelor,1,78,0,0,1,0,Private,10000,6,1,0,80942.97
778,4,Canada,31,Others,26,Data Scientist,Master,1,131,0,1,0,1,Non-profit,1000,25,1,0,107714.9
779,5,Australia,26,Manufacturing,13,Business Analyst,Master,1,211,20,0,1,1,Government,10,5,0,0,103746.4
780,5,Australia,29,Tech,27,Professor,,1,57,2,1,1,1,Public,10000,7,1,15,119615.1
781,3,India,28,Retail,26,Marketing Associate,Bachelor,0,39,1,0,0,0,Startup,1000,8,1,0,54698.46
782,3,India,26,Tech,9,Doctor,Bachelor,0,54,1,1,0,1,Non-profit,100,0,1,0,40088.03
783,4,Canada,26,Tech,4,Professor,Bachelor,1,81,2,1,0,0,Public,100,1,1,35,90926.56
784,4,Canada,30,Manufacturing,27,Software Engineer,Bachelor,1,930,36,0,1,0,Government,100,12,1,0,209597.3
785,5,Australia,23,Retail,16,Marketing Associate,Bachelor,1,98,1,0,1,1,Private,10000,8,0,0,86484.36
786,3,India,32,Healthcare,28,Product Manager,Bachelor,0,524,19,0,1,1,Private,10,25,0,4,108209.5
787,2,UK,30,Others,29,Doctor,Bachelor,1,0,0,0,1,0,Public,10000,28,0,0,105337.5
788,1,USA,33,Finance,15,Data Scientist,Bachelor,1,887,72,0,1,1,Startup,1000,10,1,0,323806.4
789,5,Australia,35,Healthcare,27,Business Analyst,PhD,1,714,62,1,0,1,Startup,10,0,0,0,320172.6
790,2,UK,27,Retail,8,Software Engineer,Master,1,767,25,1,0,1,Private,100,4,0,0,133830.4
791,4,Canada,23,Finance,0,Sales Associate,Bachelor,1,92,3,1,1,0,Private,10,0,1,0,56644.36
792,1,USA,34,Manufacturing,14,Data Scientist,PhD,1,233,17,1,0,0,Private,10,6,0,0,141899
793,4,Canada,35,Finance,4,Product Manager,Bachelor,1,807,15,1,0,0,Startup,10,1,0,14,149023.9
794,3,India,33,Others,25,Marketing Associate,Bachelor,0,6,0,0,1,0,Startup,100,16,1,0,59666.21
795,2,UK,35,Retail,32,Doctor,Bachelor,1,20,1,1,1,0,Government,100,9,1,0,83483.48
796,1,USA,34,Manufacturing,12,Software Engineer,PhD,1,622,26,1,1,1,Non-profit,10000,3,1,0,190592.8
797,1,USA,28,Tech,12,Data Scientist,PhD,1,869,28,1,1,0,Government,100,10,1,0,291714.1
798,4,Canada,33,Others,13,Product Manager,Master,1,139,2,1,1,1,Startup,1000,7,0,4,94043.9
799,5,Australia,26,Education,20,Business Analyst,Master,1,477,18,0,1,0,Startup,10000,7,1,0,168286.1
800,2,UK,34,Healthcare,5,Product Manager,Bachelor,1,633,30,0,0,0,Startup,10,1,1,32,185483.4
801,1,USA,29,Healthcare,23,Doctor,Bachelor,1,77,4,0,0,0,Private,10000,19,1,0,113798.3
802,1,USA,30,Manufacturing,5,Data Scientist,Master,1,777,24,1,1,0,Startup,10000,2,0,0,176131.5
803,3,India,23,Finance,20,Product Manager,PhD,0,367,5,1,0,1,Startup,10,13,0,3,104050.9
804,2,UK,26,Finance,22,Software Engineer,Bachelor,1,794,20,0,1,1,Private,10,8,0,0,157245.9
805,2,UK,25,Education,21,Doctor,Bachelor,1,25,1,1,0,1,Startup,100,10,1,0,94179.5
806,1,USA,23,Tech,19,Software Engineer,PhD,1,857,66,1,1,1,Non-profit,10,12,1,0,409953.6
807,2,UK,30,Finance,24,Product Manager,Master,1,680,16,0,0,1,Public,10,20,1,39,248798.5
808,2,UK,23,Finance,15,Product Manager,Master,1,845,53,0,1,0,Government,10,6,0,7,199267.3
809,1,USA,30,Retail,23,Doctor,Bachelor,1,0,0,1,0,0,Government,1000,19,1,0,101656.5
810,1,USA,25,Tech,13,Doctor,Bachelor,1,94,7,1,1,1,Private,10,10,0,0,108490.3
811,4,Canada,23,Education,10,Business Analyst,PhD,1,344,10,0,0,0,Non-profit,1000,7,1,0,118917
812,4,Canada,25,Finance,0,Product Manager,Master,1,457,34,0,1,0,Public,100,0,0,24,120906.5
813,4,Canada,29,Others,21,Professor,Bachelor,1,92,4,0,0,1,Public,100,18,1,33,123223.2
814,4,Canada,35,Manufacturing,30,Professor,Bachelor,1,9,0,0,0,0,Startup,10000,26,1,41,171080.9
815,2,UK,23,Tech,6,Sales Associate,Bachelor,1,81,6,1,0,0,Non-profit,1000,1,0,0,74439.96
816,3,India,35,Finance,25,Product Manager,Bachelor,0,802,30,0,0,1,Startup,100,5,1,11,129198.9
817,1,USA,31,Education,5,Software Engineer,Master,1,883,54,1,1,1,Government,10,2,0,0,190278.4
818,1,USA,26,Healthcare,23,Professor,Bachelor,1,53,1,0,0,0,Public,10,6,1,18,105130.4
819,5,Australia,33,Manufacturing,31,Business Analyst,Bachelor,1,407,38,1,1,1,Public,1000,22,1,0,211817.8
820,3,India,26,Retail,15,Marketing Associate,Bachelor,0,39,0,0,0,1,Government,10,9,1,0,42221.23
821,3,India,29,Manufacturing,14,Software Engineer,PhD,0,692,59,0,1,0,Government,1000,7,1,0,136409.1
822,1,USA,29,Manufacturing,27,Product Manager,Bachelor,1,335,19,0,1,1,Public,1000,1,1,6,131951.4
823,3,India,29,Manufacturing,25,Software Engineer,Bachelor,0,380,19,0,1,0,Public,10000,17,0,0,81908.01
824,5,Australia,27,Healthcare,1,Data Scientist,Bachelor,1,862,29,1,0,1,Startup,100,0,1,0,167983.8
,2,UK,33,Healthcare,27,Doctor,Bachelor,1,38,1,1,1,0,Startup,10000,12,0,0,103918.8
826,4,Canada,25,Healthcare,16,Software Engineer,Bachelor,1,783,1,1,1,1,Non-profit,10,11,1,0,128423.9
827,5,Australia,28,Healthcare,16,Software Engineer,Master,1,117,5,1,1,1,Private,100,13,0,0,100506.6
828,4,Canada,27,Others,15,Product Manager,Master,1,400,8,0,1,0,Public,10,0,0,4,92356.9
829,1,USA,33,Others,30,Professor,Bachelor,1,53,4,1,1,0,Public,100,19,1,23,144307.3
,2,UK,25,Education,2,Business Analyst,Bachelor,1,632,37,0,0,0,Private,1000,1,0,0,121469.7
831,5,Australia,23,Finance,5,Professor,Bachelor,1,9,0,0,0,1,Private,100,4,0,23,81204.87
832,3,India,32,Healthcare,8,Software Engineer,Bachelor,0,515,38,1,0,0,Startup,1000,5,1,0,89869.47
833,2,UK,34,Healthcare,16,Data Scientist,PhD,1,235,22,0,0,1,Startup,10000,0,0,0,140592.6
834,5,Australia,24,Education,6,Product Manager,Master,1,190,5,1,0,1,Government,10000,1,0,28,100308.5
835,2,UK,33,Tech,28,Marketing Associate,Bachelor,1,55,4,1,1,1,Non-profit,1000,5,0,0,92308.97
836,1,USA,28,Education,5,Business Analyst,Master,1,442,38,0,0,1,Government,1000,1,0,0,126791.4
837,3,India,32,Tech,0,Marketing Associate,Bachelor,0,96,4,0,1,0,Startup,10,0,1,0,47292.19
838,4,Canada,28,Others,19,Software Engineer,Master,1,872,23,0,1,1,Government,100,4,0,0,147345.6
839,4,Canada,31,Others,23,Sales Associate,Bachelor,1,18,0,1,0,0,Public,100,10,1,0,76119.76
840,4,Canada,27,Manufacturing,20,Doctor,Bachelor,1,83,1,0,0,0,Startup,1000,2,0,0,80695.27
841,5,Australia,35,Education,34,Doctor,Bachelor,1,45,2,0,0,1,Government,1000,8,0,0,98630.71
842,2,UK,32,Manufacturing,17,Sales Associate,Bachelor,1,10,0,0,1,0,Government,10000,2,0,0,64023.61
843,3,India,23,Tech,15,Doctor,Bachelor,0,95,1,0,0,1,Startup,1000,13,1,0,67617.91
844,3,India,35,Education,10,Marketing Associate,Bachelor,0,6,0,0,1,1,Public,10,2,1,0,34451.44
845,5,Australia,29,Tech,18,Marketing Associate,Bachelor,1,6,0,1,1,1,Non-profit,1000,10,0,0,95030.29
846,3,India,24,Tech,8,Product Manager,PhD,0,841,55,0,0,0,Private,10000,1,1,6,150112.6
847,3,India,24,Manufacturing,19,Marketing Associate,Bachelor,0,47,1,1,0,0,Public,100,13,0,0,48192.4
848,2,UK,26,Tech,10,Doctor,Bachelor,1,89,2,1,1,1,Non-profit,100,7,1,0,83401.56
849,2,UK,23,Finance,6,Business Analyst,Master,1,371,32,0,1,0,Non-profit,10,5,0,0,110120.7
850,2,UK,26,Healthcare,14,Product Manager,PhD,1,853,20,0,1,0,Private,10,0,0,18,199985.1
851,5,Australia,24,Others,15,Data Scientist,Bachelor,1,320,28,0,0,0,Public,10,4,1,0,122615.8
852,5,Australia,26,Education,17,Data Scientist,Bachelor,1,339,28,0,1,0,Startup,10,9,1,0,165600.1
853,5,Australia,34,Manufacturing,3,Doctor,Bachelor,1,5,0,0,1,0,Private,100,1,0,0,60335.56
854,3,India,24,Healthcare,16,Professor,Bachelor,0,7,0,1,0,0,Startup,1000,1,1,2,44157.01
855,4,Canada,27,Manufacturing,21,Marketing Associate,Bachelor,1,12,0,0,0,1,Private,1000,4,0,0,65179.23
856,3,India,30,Finance,25,Sales Associate,Bachelor,0,59,1,0,0,1,Non-profit,10000,18,1,0,54011.8
857,2,UK,33,Retail,24,Marketing Associate,Bachelor,1,48,1,1,1,0,Private,10,0,0,0,68517.19
858,4,Canada,29,Healthcare,12,Sales Associate,Bachelor,1,19,0,1,1,1,Government,100,3,0,0,61196.14
859,1,USA,27,Education,23,Product Manager,PhD,1,203,6,0,1,1,Government,10,18,0,2,168959.3
860,4,Canada,28,Retail,15,Sales Associate,Bachelor,1,32,0,1,0,1,Non-profit,10000,0,0,0,58866.32
861,2,UK,29,Tech,21,Marketing Associate,Bachelor,1,53,1,0,1,1,Public,10000,0,0,0,77825.07
862,2,UK,23,Retail,22,Doctor,Bachelor,1,68,0,1,0,1,Government,10,11,1,0,82367.95
863,2,UK,27,Tech,24,Sales Associate,Bachelor,1,50,1,0,1,1,Private,10000,0,1,0,77909.92
864,2,UK,32,Healthcare,3,Doctor,Bachelor,1,42,0,0,1,1,Government,10000,2,0,0,57718.54
865,1,USA,26,Manufacturing,9,Professor,Bachelor,1,61,3,1,1,1,Private,100,7,0,36,111872.3
866,4,Canada,30,Others,6,Data Scientist,Bachelor,1,409,2,0,1,0,Startup,100,4,1,0,98117.43
867,1,USA,23,Others,0,Professor,Bachelor,1,71,1,0,1,1,Government,1000,0,1,41,90865.7
868,3,India,23,Education,15,Data Scientist,Master,0,792,1,0,0,0,Government,10000,2,0,0,64750.92
869,4,Canada,31,Tech,12,Product Manager,Bachelor,1,742,20,1,1,1,Public,10000,2,1,36,193935.6
870,3,India,26,Healthcare,9,Sales Associate,Bachelor,0,23,0,1,1,1,Non-profit,10000,,1,0,99052.09
871,3,India,29,Healthcare,14,Doctor,Bachelor,0,12,0,1,1,1,Public,100,7,0,0,39715.71
872,3,India,28,Finance,5,Product Manager,Bachelor,0,208,10,1,1,1,Private,10000,2,0,31,56936.68
873,2,UK,35,Retail,17,Marketing Associate,Bachelor,1,32,0,1,0,1,Non-profit,10,7,0,0,71554.19
874,4,Canada,30,Education,26,Business Analyst,Master,1,717,9,0,1,1,Non-profit,1000,14,0,0,151528.6
875,5,Australia,26,Education,9,Business Analyst,Bachelor,1,452,4,1,1,1,Non-profit,100,8,1,0,110237.5
876,4,Canada,25,Manufacturing,3,Professor,Bachelor,1,67,5,1,0,0,Government,100,2,1,0,59276.25
877,2,UK,31,Manufacturing,16,Software Engineer,PhD,1,121,7,1,0,0,Public,10,13,1,0,119607.3
878,4,Canada,24,Healthcare,19,Marketing Associate,Bachelor,1,27,1,1,1,0,Private,100,18,1,0,83275.12
879,2,UK,26,Finance,18,Data Scientist,Master,1,446,8,0,1,0,Public,1000,9,0,0,113439.3
880,4,Canada,31,Healthcare,11,Product Manager,Bachelor,1,929,16,1,0,0,Non-profit,100,9,0,28,186068.2
881,4,Canada,34,Manufacturing,1,Doctor,Bachelor,1,3,0,1,0,0,Private,1000,0,0,0,50605.41
882,3,India,26,Tech,7,Software Engineer,Master,0,857,34,1,0,0,Startup,1000,4,0,0,117598.7
883,1,USA,35,Finance,8,Business Analyst,Master,1,218,13,0,0,0,Public,1000,2,0,0,92996.54
884,4,Canada,34,Others,31,Sales Associate,Bachelor,1,42,2,1,1,0,Startup,10,14,1,0,106932.7
885,5,Australia,28,Retail,14,Doctor,Bachelor,1,78,0,1,0,1,Private,10000,10,0,0,85175.55
886,1,USA,24,Education,14,Software Engineer,PhD,1,576,35,0,1,0,Startup,10000,2,1,0,237615.5
887,5,Australia,25,Tech,20,Marketing Associate,Bachelor,1,85,2,0,1,1,Government,10,2,1,0,91760.55
888,4,Canada,33,Tech,18,Software Engineer,PhD,1,921,60,0,0,0,Private,10,11,0,0,330209.8
889,2,UK,34,Retail,31,Business Analyst,Bachelor,1,453,28,0,1,0,Government,10000,9,1,0,152663.7
890,4,Canada,34,Education,1,Sales Associate,Bachelor,1,22,0,0,1,1,Non-profit,10,0,1,0,52485.85
891,3,India,29,Retail,26,Sales Associate,Bachelor,0,44,3,0,1,0,Private,10000,12,1,0,50236.44
892,2,UK,26,Healthcare,25,Professor,Bachelor,1,20,1,1,0,1,Non-profit,1000,10,1,42,114014.7
893,5,Australia,25,Finance,24,Doctor,Bachelor,1,7,0,0,1,0,Public,10000,1,1,0,73256.57
894,4,Canada,28,Others,6,Doctor,Bachelor,1,28,1,0,0,1,Government,1000,2,1,0,57818.97
895,4,Canada,26,Tech,9,Software Engineer,Master,1,302,24,0,1,0,Government,100,0,1,0,102293.8
896,2,UK,28,Retail,24,Professor,Bachelor,1,74,4,1,1,1,Government,10000,4,0,9,84906.06
897,4,Canada,35,Retail,11,Professor,Bachelor,1,81,4,1,0,0,Government,10000,1,0,45,92819.09
898,1,USA,34,Healthcare,11,Data Scientist,Bachelor,1,112,4,1,1,1,Startup,1000,8,1,0,104909.6
899,5,Australia,24,Education,17,Data Scientist,Master,1,581,26,0,1,0,Startup,1000,6,0,0,178447.1
900,4,Canada,32,Healthcare,15,Data Scientist,PhD,1,658,20,0,1,1,Government,10000,7,1,0,170211.9
901,4,Canada,33,Others,29,Marketing Associate,Bachelor,1,85,3,1,1,0,Private,10000,25,1,0,108650.1
902,2,UK,24,Tech,4,Software Engineer,Bachelor,1,342,23,0,0,1,Startup,1000,0,1,0,122406.1
903,3,India,33,Finance,10,Data Scientist,Bachelor,0,818,66,1,1,0,Non-profit,10,1,1,0,102293.6
904,5,Australia,28,Finance,10,Business Analyst,Master,1,906,74,0,0,0,Non-profit,100,7,0,0,236079.3
905,1,USA,32,Education,26,Software Engineer,PhD,1,933,4,1,0,1,Non-profit,100,17,1,0,263664.9
906,1,USA,33,Healthcare,11,Professor,Bachelor,1,61,5,1,1,1,Government,1000,7,1,19,100586
907,2,UK,31,Manufacturing,25,Data Scientist,PhD,1,986,35,0,1,1,Non-profit,100,9,1,0,266759.8
908,1,USA,32,Finance,9,Sales Associate,Bachelor,1,67,3,0,1,1,Public,10000,8,0,0,84643.07
909,3,India,26,Manufacturing,7,Product Manager,PhD,0,394,18,1,1,0,Startup,1000,2,1,47,126252.7
910,4,Canada,25,Healthcare,20,Doctor,Bachelor,1,31,2,0,1,0,Government,10000,1,0,0,65052.83
911,5,Australia,25,Healthcare,0,Marketing Associate,Bachelor,1,91,1,1,1,1,Private,10000,0,1,0,64477.83
912,4,Canada,27,Manufacturing,7,Software Engineer,PhD,1,250,7,0,1,1,Private,1000,3,0,0,98922.54
913,2,UK,30,Education,23,Marketing Associate,Bachelor,1,16,0,1,0,1,Non-profit,1000,0,1,0,64766.98
914,4,Canada,31,Manufacturing,20,Sales Associate,Bachelor,1,41,3,0,1,0,Public,10,13,1,0,81969.35
915,3,India,31,Tech,17,Doctor,Bachelor,0,78,3,0,0,1,Private,10000,9,0,0,52935.7
916,1,USA,28,Manufacturing,10,Doctor,Bachelor,1,97,4,1,0,0,Startup,10,8,1,0,104239.2
917,5,Australia,28,Manufacturing,6,Marketing Associate,Bachelor,1,35,2,0,1,1,Government,1000,5,0,0,71301.72
918,3,India,26,Education,24,Data Scientist,PhD,0,732,5,0,1,0,Non-profit,1000,14,0,0,110983.9
919,2,UK,33,Tech,28,Product Manager,Master,1,260,9,1,0,1,Government,10000,3,0,9,119897.5
920,5,Australia,30,Healthcare,16,Data Scientist,Master,1,937,14,0,1,1,Startup,10,6,1,0,200667.4
921,4,Canada,29,Tech,4,Professor,Bachelor,1,37,2,1,1,1,Private,10000,2,0,46,95327.35
922,2,UK,23,Manufacturing,5,Product Manager,PhD,1,757,6,1,0,0,Private,10,3,0,15,159770.4
923,4,Canada,31,Retail,24,Product Manager,Bachelor,1,226,10,0,0,1,Non-profit,1000,21,0,39,161721.4
924,3,India,35,Healthcare,32,Marketing Associate,Bachelor,0,53,1,0,0,0,Government,10,31,1,0,68751.33
925,3,India,28,Others,14,Professor,Bachelor,0,83,5,0,0,1,Private,1000,2,0,8,43145.27
926,2,UK,34,Education,12,Doctor,Bachelor,1,57,2,1,0,0,Public,10,8,1,0,73778.64
927,1,USA,28,Healthcare,23,Doctor,Bachelor,1,8,0,0,1,0,Government,1000,7,1,0,83676.84
928,2,UK,26,Education,1,Product Manager,PhD,1,753,60,1,0,1,Startup,10000,0,0,37,316046.3
929,1,USA,31,Manufacturing,15,Professor,Bachelor,1,53,2,0,0,1,Public,10,1,1,39,104400.8
930,2,UK,32,Tech,12,Product Manager,Master,1,620,16,0,1,1,Private,100,10,1,36,205520
931,2,UK,35,Tech,25,Product Manager,Bachelor,1,454,2,0,1,0,Government,1000,8,0,4,132952.7
932,5,Australia,32,Tech,0,Doctor,Bachelor,1,45,0,0,0,1,Startup,100,0,0,0,83741.62
933,1,USA,30,Retail,5,Professor,Bachelor,1,69,5,0,1,1,Startup,100,1,1,12,96426.88
934,1,USA,27,Tech,12,Professor,Bachelor,1,17,0,0,1,0,Private,10,9,1,48,138056.3
935,3,India,30,Tech,8,Business Analyst,Master,0,611,35,0,1,0,Startup,100,7,1,0,109738
936,4,Canada,24,Finance,17,Business Analyst,PhD,1,165,11,0,0,0,Startup,1000,2,0,0,124292.1
937,3,India,26,Manufacturing,20,Professor,Bachelor,0,6,0,0,1,1,Public,10,3,0,30,50312.75
938,1,USA,28,Tech,11,Software Engineer,Master,1,318,9,0,0,1,Private,10000,10,1,0,130970.2
939,5,Australia,33,Retail,29,Business Analyst,PhD,1,476,15,0,1,1,Public,10,7,0,0,186783.9
940,1,USA,34,Tech,1,Data Scientist,PhD,1,367,20,0,1,0,Government,100,0,0,0,146641.3
941,4,Canada,31,Education,8,Sales Associate,Bachelor,1,41,0,0,0,0,Startup,100,7,0,0,76877.27
942,4,Canada,32,Manufacturing,0,Doctor,Bachelor,1,76,6,0,1,0,Startup,100,0,1,0,67938.84
943,2,UK,28,Education,12,Business Analyst,Master,1,492,37,0,0,0,Private,100,9,0,0,143719.6
944,5,Australia,31,Tech,18,Product Manager,Master,1,193,7,1,1,0,Startup,100,2,1,44,181261
945,3,India,30,Others,26,Marketing Associate,Bachelor,0,90,8,0,1,1,Non-profit,10,7,1,0,50262.11
946,5,Australia,26,Manufacturing,24,Product Manager,PhD,1,418,15,0,1,0,Government,1000,23,0,1,223948.9
947,2,UK,28,Manufacturing,15,Data Scientist,PhD,1,887,75,0,1,0,Public,1000,7,1,0,291879.9
948,1,USA,32,Manufacturing,11,Software Engineer,PhD,1,363,23,1,0,0,Public,10000,9,1,0,173436.2
949,4,Canada,35,Healthcare,16,Product Manager,Master,1,288,10,0,1,1,Non-profit,1000,13,1,8,110793.4
950,1,USA,29,Finance,26,Professor,Bachelor,1,81,1,1,0,1,Government,10000,1,0,49,126699.3
951,1,USA,33,Finance,13,Sales Associate,Bachelor,1,79,0,1,0,0,Non-profit,100,5,1,0,81013.91
952,2,UK,28,Tech,25,Sales Associate,Bachelor,1,70,5,0,0,0,Private,10000,1,0,0,85186
953,3,India,34,Finance,23,Business Analyst,PhD,0,453,23,0,1,1,Public,10,1,0,0,87499.56
954,1,USA,26,Manufacturing,7,Professor,Bachelor,1,34,2,0,1,1,Public,10000,1,0,42,94644.55
955,4,Canada,25,Healthcare,19,Product Manager,Bachelor,1,652,18,1,0,1,Public,10000,11,1,27,179571.8
956,4,Canada,26,Finance,6,Marketing Associate,Bachelor,1,1,0,1,0,0,Startup,1000,3,1,0,66087.75
957,3,India,32,Others,1,Marketing Associate,Bachelor,0,78,5,1,0,0,Public,10000,0,1,0,34071.94
958,3,India,24,Finance,11,Marketing Associate,Bachelor,0,24,1,1,1,0,Non-profit,10000,10,0,0,40602.18
959,2,UK,34,Others,4,Software Engineer,Bachelor,1,199,3,1,1,0,Private,1000,0,0,0,67912.04
960,5,Australia,29,Healthcare,15,Data Scientist,Master,1,553,33,1,0,0,Non-profit,10,1,0,0,140700.3
961,4,Canada,32,Education,21,Software Engineer,PhD,1,675,49,1,0,1,Government,10,13,1,0,249026.6
962,1,USA,26,Tech,19,Software Engineer,Master,1,641,44,1,1,0,Private,10,16,1,0,256518.8
963,2,UK,30,Manufacturing,28,Doctor,Bachelor,1,64,3,1,0,0,Startup,10000,14,0,0,111786.5
964,3,India,30,Retail,1,Product Manager,Bachelor,0,683,61,1,1,0,Private,1000,0,1,27,104323.9
965,1,USA,28,Healthcare,10,Marketing Associate,Bachelor,1,58,3,1,0,0,Startup,10,5,1,0,94649.68
966,5,Australia,34,Education,24,Professor,Bachelor,1,47,2,0,0,1,Non-profit,100,19,1,32,141218.4
967,3,India,35,Retail,25,Product Manager,Bachelor,0,166,11,0,1,0,Public,10000,13,1,23,74454.64
968,5,Australia,25,Tech,21,Business Analyst,Bachelor,1,654,14,1,1,1,Private,10000,17,1,0,205136.5
969,5,Australia,24,Others,7,Software Engineer,Master,1,184,3,0,1,1,Startup,100,5,0,0,99052.09
970,4,Canada,33,Education,20,Data Scientist,Master,1,450,8,0,0,0,Government,100,11,0,0,114333.1
971,4,Canada,30,Tech,3,Product Manager,Master,1,359,1,0,0,0,Government,10000,1,0,40,115624
972,5,Australia,28,Finance,23,Sales Associate,Bachelor,1,79,0,1,1,1,Public,100,9,1,0,89283.84
973,4,Canada,35,Healthcare,14,Sales Associate,Bachelor,1,83,7,0,0,0,Non-profit,10,1,1,0,65850.02
974,3,India,23,Tech,15,Marketing Associate,Bachelor,0,77,5,0,1,1,Startup,10000,5,0,0,59517.06
975,5,Australia,26,Healthcare,4,Product Manager,Master,1,844,54,1,1,0,Private,10,1,0,37,236069.3
